channel_model,param1,param2,k,n,depth,blocks,seed,block_recovery_rate,residual_packet_loss,encode_us_mean,encode_us_p99,decode_us_mean,decode_us_p99,interleaver_us_mean,interleaver_us_p99,peak_mem_bytes,latency_ms
ge,10,100,4,12,2,10000,6365747378771720659,0.971000,0.024575,17.010,19.797,5.144,8.967,,,196800,18.120
ge,10,100,4,12,2,10000,15262220076401680805,0.972100,0.022125,17.018,21.130,5.245,9.127,,,196800,18.120
ge,10,100,4,12,2,10000,15776440489224198263,0.968100,0.025700,17.086,21.380,5.153,9.288,,,196800,18.120
ge,20,100,4,12,2,10000,6522625865887428380,0.911800,0.078725,17.023,19.958,6.050,9.338,,,196800,18.120
ge,20,100,4,12,2,10000,12554115285523827734,0.898000,0.091500,17.043,21.240,5.776,9.708,,,196800,18.120
ge,20,100,4,12,2,10000,11101351704306906760,0.904000,0.084625,16.994,20.309,5.979,8.877,,,196800,18.120
ge,2,1000,4,12,2,10000,16839433045934871367,1.000000,0.000000,16.988,19.888,2.724,4.609,,,196800,18.120
ge,2,1000,4,12,2,10000,8071870072674668250,1.000000,0.000000,17.015,20.349,2.842,4.799,,,196800,18.120
ge,2,1000,4,12,2,10000,13022010204987990937,1.000000,0.000000,16.967,19.838,2.773,6.462,,,196800,18.120
ge,5,1000,4,12,2,10000,14396245142606466036,0.999600,0.000325,16.982,20.038,5.573,9.668,,,196800,18.120
ge,5,1000,4,12,2,10000,16906593646482080548,0.999500,0.000325,16.956,19.788,4.182,9.117,,,196800,18.120
ge,5,1000,4,12,2,10000,1758559064071586864,1.000000,0.000000,17.015,19.768,4.251,8.727,,,196800,18.120
ge,10,1000,4,12,2,10000,7296736877832367041,0.996700,0.002600,16.955,19.687,5.368,8.747,,,196800,18.120
ge,10,1000,4,12,2,10000,3121116716743755972,0.997400,0.002150,16.935,19.718,5.321,8.697,,,196800,18.120
ge,10,1000,4,12,2,10000,2307666845216152609,0.995100,0.004050,17.111,21.170,5.598,9.588,,,196800,18.120
ge,20,1000,4,12,2,10000,14626610111066351256,0.988800,0.009225,17.062,20.128,5.967,8.877,,,196800,18.120
ge,20,1000,4,12,2,10000,11922386403372825206,0.988700,0.010175,17.145,21.150,6.234,11.351,,,196800,18.120
ge,20,1000,4,12,2,10000,5724679161635557385,0.987500,0.011475,17.050,21.150,6.388,9.167,,,196800,18.120
periodic,5,1,4,12,2,10000,3172799619479387974,1.000000,0.000000,16.978,19.687,2.264,2.464,,,196800,18.120
periodic,5,1,4,12,2,10000,7278858386712047377,1.000000,0.000000,17.014,21.060,2.203,2.725,,,196800,18.120
periodic,5,1,4,12,2,10000,12794090500148941388,1.000000,0.000000,16.970,19.717,2.247,2.505,,,196800,18.120
periodic,10,1,4,12,2,10000,13171473510230892461,1.000000,0.000000,17.082,21.120,2.220,2.756,,,196800,18.120
periodic,10,1,4,12,2,10000,14716510047090211657,1.000000,0.000000,17.097,21.080,2.259,2.755,,,196800,18.120
periodic,10,1,4,12,2,10000,5003841260018147432,1.000000,0.000000,17.101,21.070,2.235,2.746,,,196800,18.120
periodic,20,1,4,12,2,10000,10197554683265715721,1.000000,0.000000,17.070,20.338,2.225,2.725,,,196800,18.120
periodic,20,1,4,12,2,10000,1129856617238155775,1.000000,0.000000,17.041,21.080,2.246,2.806,,,196800,18.120
periodic,20,1,4,12,2,10000,6896364872489573774,1.000000,0.000000,17.560,24.606,2.299,3.456,,,196800,18.120
uniform,0.01,,4,12,4,10000,14854166372473315657,1.000000,0.000000,17.419,21.290,2.442,4.378,,,232128,31.240
uniform,0.01,,4,12,4,10000,14006606635606902335,1.000000,0.000000,17.441,21.531,2.395,4.729,,,232128,31.240
uniform,0.01,,4,12,4,10000,13615192801099947990,1.000000,0.000000,17.049,20.178,2.259,4.549,,,232128,31.240
uniform,0.05,,4,12,4,10000,14155991302627214960,1.000000,0.000000,17.102,21.100,2.384,4.478,,,232128,31.240
uniform,0.05,,4,12,4,10000,1485713964546417944,1.000000,0.000000,17.006,20.479,2.436,4.409,,,232128,31.240
uniform,0.05,,4,12,4,10000,6786786567494654249,1.000000,0.000000,17.050,20.259,2.415,4.369,,,232128,31.240
uniform,0.1,,4,12,4,10000,5771916664871894883,1.000000,0.000000,17.313,25.679,2.646,6.473,,,232128,31.240
uniform,0.1,,4,12,4,10000,681884734860412117,1.000000,0.000000,16.982,20.069,2.570,6.462,,,232128,31.240
uniform,0.1,,4,12,4,10000,15184317007617457979,1.000000,0.000000,17.025,20.199,2.587,6.462,,,232128,31.240
uniform,0.2,,4,12,4,10000,17994065897486021349,1.000000,0.000000,16.987,20.098,2.937,6.462,,,232128,31.240
uniform,0.2,,4,12,4,10000,12044706446341624124,1.000000,0.000000,17.042,20.158,2.970,6.462,,,232128,31.240
uniform,0.2,,4,12,4,10000,776337917499933927,0.999900,0.000100,16.998,20.038,2.992,6.463,,,232128,31.240
uniform,0.3,,4,12,4,10000,18388895806405875584,0.998800,0.000875,17.050,20.498,3.414,8.526,,,232128,31.240
uniform,0.3,,4,12,4,10000,8221264625157004537,0.997800,0.001750,17.010,21.090,3.463,8.546,,,232128,31.240
uniform,0.3,,4,12,4,10000,11710386721438550402,0.998400,0.001225,16.973,19.838,3.453,8.537,,,232128,31.240
ge,2,100,4,12,4,10000,7058623155692392613,1.000000,0.000000,17.093,20.388,2.381,4.599,,,232128,31.240
ge,2,100,4,12,4,10000,11416234287924627273,1.000000,0.000000,16.977,19.817,2.335,4.509,,,232128,31.240
ge,2,100,4,12,4,10000,7072810658966656086,1.000000,0.000000,17.007,19.998,2.357,4.810,,,232128,31.240
ge,5,100,4,12,4,10000,13811694507982014042,0.999300,0.000525,17.081,20.299,3.164,8.596,,,232128,31.240
ge,5,100,4,12,4,10000,14832263507088821321,1.000000,0.000000,16.945,19.818,3.279,8.556,,,232128,31.240
ge,5,100,4,12,4,10000,568569052744019182,1.000000,0.000000,17.037,19.977,3.305,8.556,,,232128,31.240
ge,10,100,4,12,4,10000,4091500002990046533,0.991400,0.006450,16.974,19.737,4.282,8.587,,,232128,31.240
ge,10,100,4,12,4,10000,5653931979744613298,0.993700,0.004825,16.949,19.507,4.185,8.586,,,232128,31.240
ge,10,100,4,12,4,10000,10678221660106572698,0.989000,0.008925,16.928,19.587,4.478,8.577,,,232128,31.240
ge,20,100,4,12,4,10000,4950560932988260243,0.935800,0.054500,16.932,19.457,5.240,8.577,,,232128,31.240
ge,20,100,4,12,4,10000,17840091034421257385,0.934400,0.054275,16.950,19.387,5.293,8.847,,,232128,31.240
ge,20,100,4,12,4,10000,7793942848928198208,0.938100,0.050675,17.013,19.758,5.096,9.097,,,232128,31.240
ge,2,1000,4,12,4,10000,9411299533130691390,1.000000,0.000000,16.933,19.366,2.437,4.509,,,232128,31.240
ge,2,1000,4,12,4,10000,7794311145922310988,1.000000,0.000000,16.933,19.276,2.362,4.418,,,232128,31.240
ge,2,1000,4,12,4,10000,14345647043153809425,1.000000,0.000000,16.935,19.267,2.459,4.810,,,232128,31.240
ge,5,1000,4,12,4,10000,13721884941963825300,1.000000,0.000000,16.941,19.407,2.873,7.074,,,232128,31.240
ge,5,1000,4,12,4,10000,15937410783865058494,1.000000,0.000000,17.012,20.088,2.923,6.633,,,232128,31.240
ge,5,1000,4,12,4,10000,17264452933705144237,1.000000,0.000000,16.990,20.179,3.581,9.518,,,232128,31.240
ge,10,1000,4,12,4,10000,2232306035919135115,0.999200,0.000800,17.004,20.088,4.379,9.788,,,232128,31.240
ge,10,1000,4,12,4,10000,4315394305120746565,1.000000,0.000000,16.964,19.847,4.492,9.117,,,232128,31.240
ge,10,1000,4,12,4,10000,16993918820939597723,0.999100,0.000600,17.319,22.001,4.365,9.508,,,232128,31.240
ge,20,1000,4,12,4,10000,15776599758041666963,0.992800,0.005575,16.962,19.808,5.075,8.957,,,232128,31.240
ge,20,1000,4,12,4,10000,4513577067844326225,0.994800,0.004675,16.965,19.828,4.765,8.627,,,232128,31.240
ge,20,1000,4,12,4,10000,10896223343339395359,0.993200,0.005450,16.937,19.527,5.311,8.807,,,232128,31.240
periodic,5,1,4,12,4,10000,8213224523422482982,1.000000,0.000000,16.928,19.517,2.192,2.205,,,232128,31.240
periodic,5,1,4,12,4,10000,4498662341551396617,1.000000,0.000000,16.922,19.557,2.195,2.205,,,232128,31.240
periodic,5,1,4,12,4,10000,16472260918040080404,1.000000,0.000000,16.923,19.477,2.192,2.205,,,232128,31.240
periodic,10,1,4,12,4,10000,13178466129340419294,1.000000,0.000000,16.945,19.607,2.198,2.224,,,232128,31.240
periodic,10,1,4,12,4,10000,2649378284901542055,1.000000,0.000000,16.923,19.517,2.194,2.214,,,232128,31.240
periodic,10,1,4,12,4,10000,1834834736879877108,1.000000,0.000000,16.926,19.387,2.194,2.205,,,232128,31.240
periodic,20,1,4,12,4,10000,14687187144188011490,1.000000,0.000000,16.937,19.437,2.196,2.224,,,232128,31.240
periodic,20,1,4,12,4,10000,16608832252683010838,1.000000,0.000000,16.962,19.817,2.196,2.224,,,232128,31.240
periodic,20,1,4,12,4,10000,7019091116342063147,1.000000,0.000000,17.019,19.928,2.206,2.464,,,232128,31.240
uniform,0.01,,4,12,8,10000,11723344324264058566,1.000000,0.000000,16.982,19.778,2.269,4.609,,,302784,57.480
uniform,0.01,,4,12,8,10000,1218914114230274996,1.000000,0.000000,16.979,19.818,2.216,2.415,,,302784,57.480
uniform,0.01,,4,12,8,10000,2871945720561624598,1.000000,0.000000,17.011,19.717,2.236,2.825,,,302784,57.480
uniform,0.05,,4,12,8,10000,14892607867274953528,1.000000,0.000000,16.942,19.467,2.354,4.418,,,302784,57.480
uniform,0.05,,4,12,8,10000,9219157324889084684,1.000000,0.000000,16.963,19.587,2.389,4.358,,,302784,57.480
uniform,0.05,,4,12,8,10000,17764554220034886461,1.000000,0.000000,16.997,20.238,2.395,4.449,,,302784,57.480
uniform,0.1,,4,12,8,10000,8452342729234111566,1.000000,0.000000,16.953,19.436,2.544,6.442,,,302784,57.480
uniform,0.1,,4,12,8,10000,3903716983359407830,1.000000,0.000000,16.964,19.818,2.548,6.452,,,302784,57.480
uniform,0.1,,4,12,8,10000,2782434503880974145,1.000000,0.000000,16.947,19.517,2.539,6.452,,,302784,57.480
uniform,0.2,,4,12,8,10000,7908260070054341287,1.000000,0.000000,16.960,19.467,2.951,6.463,,,302784,57.480
uniform,0.2,,4,12,8,10000,4306336111557965573,0.999900,0.000075,17.204,20.248,2.982,6.482,,,302784,57.480
uniform,0.2,,4,12,8,10000,5159105312308397872,0.999900,0.000100,17.009,19.948,2.963,6.462,,,302784,57.480
uniform,0.3,,4,12,8,10000,5783417091400215701,0.998500,0.001300,17.034,20.378,3.470,8.537,,,302784,57.480
uniform,0.3,,4,12,8,10000,13714946183137169030,0.997900,0.001600,17.043,20.619,3.450,8.536,,,302784,57.480
uniform,0.3,,4,12,8,10000,18122366712520856339,0.998400,0.001200,17.020,20.379,3.441,8.536,,,302784,57.480
ge,2,100,4,12,8,10000,8316388212108463046,1.000000,0.000000,17.190,21.230,2.309,4.478,,,302784,57.480
ge,2,100,4,12,8,10000,6167877612367933246,1.000000,0.000000,16.973,19.798,2.272,4.378,,,302784,57.480
ge,2,100,4,12,8,10000,14042274204675076840,1.000000,0.000000,16.958,19.537,2.308,4.418,,,302784,57.480
ge,5,100,4,12,8,10000,17185599986219533853,1.000000,0.000000,16.941,19.457,2.597,6.432,,,302784,57.480
ge,5,100,4,12,8,10000,16878649371751235303,1.000000,0.000000,16.967,19.778,2.668,6.473,,,302784,57.480
ge,5,100,4,12,8,10000,10004622469624842701,1.000000,0.000000,17.071,20.279,2.680,6.492,,,302784,57.480
ge,10,100,4,12,8,10000,5841862395387435931,0.999600,0.000200,16.959,19.768,3.387,8.537,,,302784,57.480
ge,10,100,4,12,8,10000,7093414700251965376,0.999400,0.000325,16.984,19.918,3.443,8.566,,,302784,57.480
ge,10,100,4,12,8,10000,11250324258582512029,0.999400,0.000475,17.004,20.328,3.364,8.536,,,302784,57.480
ge,20,100,4,12,8,10000,17189442433866870020,0.973000,0.019950,17.178,21.511,4.452,8.857,,,302784,57.480
ge,20,100,4,12,8,10000,4052374057686691700,0.984100,0.010875,17.148,21.130,4.260,9.678,,,302784,57.480
ge,20,100,4,12,8,10000,9474167853730490391,0.977700,0.017125,16.952,19.537,4.343,8.606,,,302784,57.480
ge,2,1000,4,12,8,10000,1309038497389833554,1.000000,0.000000,17.001,20.328,2.331,4.328,,,302784,57.480
ge,2,1000,4,12,8,10000,11109816465504888465,1.000000,0.000000,16.962,20.008,2.240,2.535,,,302784,57.480
ge,2,1000,4,12,8,10000,681136437088705426,1.000000,0.000000,16.977,19.857,2.374,4.328,,,302784,57.480
ge,5,1000,4,12,8,10000,12513933437678712565,1.000000,0.000000,16.988,20.078,2.420,4.509,,,302784,57.480
ge,5,1000,4,12,8,10000,610890065248767196,1.000000,0.000000,16.949,19.718,2.461,4.869,,,302784,57.480
ge,5,1000,4,12,8,10000,298282555199233495,1.000000,0.000000,16.968,19.828,2.639,4.689,,,302784,57.480
ge,10,1000,4,12,8,10000,4296520944413888322,1.000000,0.000000,17.065,21.080,3.714,9.218,,,302784,57.480
ge,10,1000,4,12,8,10000,8489310312422724813,1.000000,0.000000,16.977,20.208,3.277,8.556,,,302784,57.480
ge,10,1000,4,12,8,10000,7271053665481879772,1.000000,0.000000,17.162,21.130,3.958,8.907,,,302784,57.480
ge,20,1000,4,12,8,10000,6255574590803869615,0.997700,0.000825,17.001,20.178,4.348,8.847,,,302784,57.480
ge,20,1000,4,12,8,10000,12097917057513456244,0.997500,0.001850,16.941,19.307,3.665,8.577,,,302784,57.480
ge,20,1000,4,12,8,10000,12034093420821353060,0.998500,0.001125,17.035,20.319,4.308,8.817,,,302784,57.480
periodic,5,1,4,12,8,10000,13396408564861225370,1.000000,0.000000,17.349,25.849,2.252,3.497,,,302784,57.480
periodic,5,1,4,12,8,10000,12711153670469223621,1.000000,0.000000,17.090,21.200,2.217,2.796,,,302784,57.480
periodic,5,1,4,12,8,10000,3397951852683047535,1.000000,0.000000,16.978,19.958,2.235,2.535,,,302784,57.480
periodic,10,1,4,12,8,10000,10579215135486922797,1.000000,0.000000,16.946,19.558,2.203,2.465,,,302784,57.480
periodic,10,1,4,12,8,10000,16238450041789344270,1.000000,0.000000,16.975,19.797,2.200,2.545,,,302784,57.480
periodic,10,1,4,12,8,10000,13325607727073213237,1.000000,0.000000,16.954,19.677,2.195,2.445,,,302784,57.480
periodic,20,1,4,12,8,10000,14059707113819380428,1.000000,0.000000,16.968,19.787,2.201,2.505,,,302784,57.480
periodic,20,1,4,12,8,10000,13525523507491892695,1.000000,0.000000,17.104,21.270,2.228,2.936,,,302784,57.480
periodic,20,1,4,12,8,10000,2785181106498492016,1.000000,0.000000,16.946,19.567,2.210,2.305,,,302784,57.480
uniform,0.01,,16,20,1,10000,3163060792879458748,1.000000,0.000000,33.851,38.764,9.329,17.192,,,190912,29.000
uniform,0.01,,16,20,1,10000,11285747024341904969,1.000000,0.000000,33.811,36.770,9.209,17.113,,,190912,29.000
uniform,0.01,,16,20,1,10000,5494725876840400666,1.000000,0.000000,33.755,36.849,9.400,17.112,,,190912,29.000
uniform,0.05,,16,20,1,10000,18434290930281873043,0.998500,0.000412,33.756,36.990,12.220,28.535,,,190912,29.000
uniform,0.05,,16,20,1,10000,8261415118091884702,0.998300,0.000469,33.816,37.020,12.216,27.722,,,190912,29.000
uniform,0.05,,16,20,1,10000,10814569268411453896,0.997400,0.000650,33.756,36.660,12.188,33.964,,,190912,29.000
uniform,0.1,,16,20,1,10000,335178381604881954,0.953100,0.012306,33.854,37.441,15.770,34.024,,,190912,29.000
uniform,0.1,,16,20,1,10000,11303611869592420894,0.956200,0.011813,33.744,36.810,15.929,34.024,,,190912,29.000
uniform,0.1,,16,20,1,10000,5523106410119330425,0.957600,0.011325,33.986,38.382,15.777,34.035,,,190912,29.000
uniform,0.2,,16,20,1,10000,160044762789289153,0.629100,0.109169,34.139,42.059,21.153,35.788,,,190912,29.000
uniform,0.2,,16,20,1,10000,6094967809270729922,0.627400,0.109581,33.870,37.240,20.911,34.235,,,190912,29.000
uniform,0.2,,16,20,1,10000,11262499910177407013,0.628400,0.109100,33.727,36.890,20.706,34.035,,,190912,29.000
uniform,0.3,,16,20,1,10000,13177925465511266024,0.241000,0.258769,33.749,37.291,23.354,34.245,,,190912,29.000
uniform,0.3,,16,20,1,10000,15873326168893156138,0.239000,0.259350,33.984,38.803,23.817,36.730,,,190912,29.000
uniform,0.3,,16,20,1,10000,2497545231040740696,0.244400,0.257481,33.890,40.346,23.386,36.349,,,190912,29.000
ge,2,100,16,20,1,10000,5272303110376873333,0.987400,0.003775,33.783,37.241,14.779,34.044,,,190912,29.000
ge,2,100,16,20,1,10000,1767951175338568993,0.986000,0.004219,33.789,37.411,14.885,34.035,,,190912,29.000
ge,2,100,16,20,1,10000,12347650235980428668,0.988300,0.003737,33.743,36.970,14.535,34.005,,,190912,29.000
ge,5,100,16,20,1,10000,1402873557697591282,0.923100,0.032519,33.767,37.100,18.688,34.185,,,190912,29.000
ge,5,100,16,20,1,10000,713391403543270071,0.923000,0.032063,33.805,37.201,18.724,34.054,,,190912,29.000
ge,5,100,16,20,1,10000,1317217742367447282,0.923900,0.032563,33.763,36.980,18.518,34.044,,,190912,29.000
ge,10,100,16,20,1,10000,11343594059900481753,0.846200,0.084138,33.771,37.291,19.822,34.065,,,190912,29.000
ge,10,100,16,20,1,10000,14163341830095723885,0.844900,0.084425,34.222,42.872,20.424,35.157,,,190912,29.000
ge,10,100,16,20,1,10000,17718967428806060013,0.849200,0.084513,33.733,36.960,20.117,34.055,,,190912,29.000
ge,20,100,16,20,1,10000,2608123477654619942,0.772700,0.152406,33.789,36.799,20.228,34.055,,,190912,29.000
ge,20,100,16,20,1,10000,7198919456381551406,0.760700,0.163412,33.728,36.750,19.671,34.034,,,190912,29.000
ge,20,100,16,20,1,10000,7883439687654362745,0.761700,0.163175,33.779,36.920,20.478,34.065,,,190912,29.000
ge,2,1000,16,20,1,10000,11080903944941115310,0.999500,0.000188,33.794,37.000,13.598,33.243,,,190912,29.000
ge,2,1000,16,20,1,10000,1744098189477038768,0.998900,0.000350,33.790,37.532,14.379,34.034,,,190912,29.000
ge,2,1000,16,20,1,10000,15941435905544390059,0.999000,0.000344,33.812,37.652,14.823,34.115,,,190912,29.000
ge,5,1000,16,20,1,10000,4134364216530274546,0.989900,0.004412,33.797,37.121,20.579,34.015,,,190912,29.000
ge,5,1000,16,20,1,10000,17770103170571781641,0.991500,0.003300,33.746,37.070,18.530,34.214,,,190912,29.000
ge,5,1000,16,20,1,10000,4867358028452914404,0.991000,0.003669,33.754,36.679,17.461,34.054,,,190912,29.000
ge,10,1000,16,20,1,10000,9994032199488136465,0.987500,0.006744,33.722,36.579,19.056,34.005,,,190912,29.000
ge,10,1000,16,20,1,10000,11290501202099087753,0.983200,0.009431,33.731,36.800,21.849,37.110,,,190912,29.000
ge,10,1000,16,20,1,10000,5717691759790117321,0.983500,0.008944,33.752,36.750,18.117,34.025,,,190912,29.000
ge,20,1000,16,20,1,10000,4447049017562120400,0.978400,0.013487,33.768,37.070,19.369,34.064,,,190912,29.000
ge,20,1000,16,20,1,10000,6289404150616855432,0.975400,0.015694,33.831,37.111,19.365,34.475,,,190912,29.000
ge,20,1000,16,20,1,10000,5337818127386145079,0.973200,0.018087,33.785,36.940,21.938,34.916,,,190912,29.000
periodic,5,1,16,20,1,10000,15503917463719423249,1.000000,0.000000,33.859,37.501,34.119,37.751,,,190912,29.000
periodic,5,1,16,20,1,10000,11388584129088556725,1.000000,0.000000,33.844,37.461,34.214,37.762,,,190912,29.000
periodic,5,1,16,20,1,10000,16117880854334629847,1.000000,0.000000,34.049,38.844,34.386,39.475,,,190912,29.000
periodic,10,1,16,20,1,10000,13888272579629193820,1.000000,0.000000,34.093,41.979,17.239,21.261,,,190912,29.000
periodic,10,1,16,20,1,10000,1702262933258122132,1.000000,0.000000,34.037,39.294,17.280,21.291,,,190912,29.000
periodic,10,1,16,20,1,10000,868193630395308101,1.000000,0.000000,34.012,41.990,17.277,21.260,,,190912,29.000
periodic,20,1,16,20,1,10000,17017121123470055919,1.000000,0.000000,33.988,40.386,8.679,10.780,,,190912,29.000
periodic,20,1,16,20,1,10000,10139040675872074300,1.000000,0.000000,33.816,37.491,8.659,10.730,,,190912,29.000
periodic,20,1,16,20,1,10000,5504053526183820974,1.000000,0.000000,34.054,38.363,8.716,11.011,,,190912,29.000
uniform,0.01,,16,20,2,10000,16181317951961111974,1.000000,0.000000,34.003,37.912,9.649,17.783,,,220352,53.000
uniform,0.01,,16,20,2,10000,2285569338292224986,1.000000,0.000000,34.176,39.094,9.400,18.144,,,220352,53.000
uniform,0.01,,16,20,2,10000,8056504704390692079,1.000000,0.000000,33.999,42.039,9.380,17.183,,,220352,53.000
uniform,0.05,,16,20,2,10000,16629246125002286241,0.997600,0.000619,33.801,37.501,12.298,33.944,,,220352,53.000
uniform,0.05,,16,20,2,10000,2163865775651434553,0.997800,0.000588,33.850,37.581,12.240,29.045,,,220352,53.000
uniform,0.05,,16,20,2,10000,11874705331343052083,0.997400,0.000713,34.162,42.390,12.584,33.964,,,220352,53.000
uniform,0.1,,16,20,2,10000,12735630252199009879,0.959400,0.010812,33.972,42.009,15.688,34.045,,,220352,53.000
uniform,0.1,,16,20,2,10000,16093737825365753982,0.956800,0.011537,33.797,37.371,15.926,34.065,,,220352,53.000
uniform,0.1,,16,20,2,10000,12186262104295749059,0.957400,0.011537,33.926,38.232,15.831,34.064,,,220352,53.000
uniform,0.2,,16,20,2,10000,15887373673181903030,0.630900,0.108069,34.368,43.613,20.917,37.030,,,220352,53.000
uniform,0.2,,16,20,2,10000,468191287302133408,0.621600,0.111631,33.921,37.932,21.006,34.606,,,220352,53.000
uniform,0.2,,16,20,2,10000,11319155578641158377,0.626100,0.110125,33.784,37.320,20.663,34.145,,,220352,53.000
uniform,0.3,,16,20,2,10000,12362032747095252004,0.239600,0.259313,33.939,42.000,23.377,36.739,,,220352,53.000
uniform,0.3,,16,20,2,10000,15047556648812706709,0.238600,0.259494,33.990,42.090,23.553,37.150,,,220352,53.000
uniform,0.3,,16,20,2,10000,2902184605112092633,0.236400,0.260769,33.836,37.551,23.333,34.245,,,220352,53.000
ge,2,100,16,20,2,10000,5655843632208633965,0.997000,0.000775,34.214,42.220,12.563,34.055,,,220352,53.000
ge,2,100,16,20,2,10000,12771101411199553989,0.997400,0.000794,34.298,42.020,12.393,34.014,,,220352,53.000
ge,2,100,16,20,2,10000,7423117611803382112,0.998100,0.000456,34.028,38.193,12.183,34.005,,,220352,53.000
ge,5,100,16,20,2,10000,12168069475598567449,0.937400,0.021806,34.051,38.813,17.008,34.796,,,220352,53.000
ge,5,100,16,20,2,10000,517259818054268853,0.934300,0.022975,34.240,40.797,17.381,36.349,,,220352,53.000
ge,5,100,16,20,2,10000,13300815041845914242,0.938200,0.021481,33.887,37.962,16.835,34.615,,,220352,53.000
ge,10,100,16,20,2,10000,10692891936501982470,0.848200,0.066069,33.801,37.571,18.647,34.535,,,220352,53.000
ge,10,100,16,20,2,10000,4494288146112073192,0.834500,0.073144,33.787,37.632,18.768,34.225,,,220352,53.000
ge,10,100,16,20,2,10000,16685656405309940127,0.837400,0.071013,33.737,36.840,18.588,34.526,,,220352,53.000
ge,20,100,16,20,2,10000,16104384287319761060,0.729000,0.149462,33.925,38.213,19.850,34.185,,,220352,53.000
ge,20,100,16,20,2,10000,2838543217496002299,0.725000,0.153206,33.814,37.922,18.869,34.716,,,220352,53.000
ge,20,100,16,20,2,10000,3738279474750154684,0.721100,0.150494,33.742,36.940,19.937,34.164,,,220352,53.000
ge,2,1000,16,20,2,10000,11393526310790074622,1.000000,0.000000,33.790,37.350,11.256,34.034,,,220352,53.000
ge,2,1000,16,20,2,10000,13205437793907255171,0.999800,0.000063,33.807,37.721,11.583,26.040,,,220352,53.000
ge,2,1000,16,20,2,10000,6833454253416958338,1.000000,0.000000,33.820,37.651,11.641,25.809,,,220352,53.000
ge,5,1000,16,20,2,10000,7151630668630474281,0.993500,0.002406,33.805,37.762,16.485,34.205,,,220352,53.000
ge,5,1000,16,20,2,10000,14568751496134153103,0.995500,0.001544,33.765,37.390,15.337,34.085,,,220352,53.000
ge,5,1000,16,20,2,10000,17499070887374079749,0.995000,0.001750,33.772,37.231,16.577,34.245,,,220352,53.000
ge,10,1000,16,20,2,10000,13107204923123786441,0.982200,0.007556,33.847,37.661,17.802,34.365,,,220352,53.000
ge,10,1000,16,20,2,10000,2511438970983019221,0.982200,0.007594,34.073,42.250,19.337,36.950,,,220352,53.000
ge,10,1000,16,20,2,10000,15090850938986560210,0.986600,0.005506,34.028,38.443,19.070,35.527,,,220352,53.000
ge,20,1000,16,20,2,10000,14483775453952726797,0.967700,0.017194,33.865,38.042,19.324,34.325,,,220352,53.000
ge,20,1000,16,20,2,10000,3636276828964317331,0.968600,0.017394,33.979,42.060,19.520,35.337,,,220352,53.000
ge,20,1000,16,20,2,10000,2901367164063788440,0.965500,0.019113,33.873,37.762,19.439,34.486,,,220352,53.000
periodic,5,1,16,20,2,10000,16151464828561914068,1.000000,0.000000,33.972,38.152,30.044,38.142,,,220352,53.000
periodic,5,1,16,20,2,10000,2336773793428611835,1.000000,0.000000,34.021,38.322,30.142,38.042,,,220352,53.000
periodic,5,1,16,20,2,10000,3323886281495400305,1.000000,0.000000,34.031,42.049,30.162,42.400,,,220352,53.000
periodic,10,1,16,20,2,10000,3964710227823358130,1.000000,0.000000,33.965,37.972,34.252,38.253,,,220352,53.000
periodic,10,1,16,20,2,10000,16359779052482426788,1.000000,0.000000,33.785,37.201,34.133,37.461,,,220352,53.000
periodic,10,1,16,20,2,10000,14629341384587690447,1.000000,0.000000,33.779,37.201,34.132,37.581,,,220352,53.000
periodic,20,1,16,20,2,10000,15934619405723521991,1.000000,0.000000,33.740,36.870,17.077,19.637,,,220352,53.000
periodic,20,1,16,20,2,10000,7232186310333893900,1.000000,0.000000,33.780,37.401,17.208,20.208,,,220352,53.000
periodic,20,1,16,20,2,10000,13411884019584772961,1.000000,0.000000,33.779,37.010,17.084,19.888,,,220352,53.000
uniform,0.01,,16,20,4,10000,11953136823623860475,1.000000,0.000000,33.751,36.980,9.281,17.113,,,279232,101.000
uniform,0.01,,16,20,4,10000,983848837808471607,1.000000,0.000000,33.737,36.910,9.266,17.122,,,279232,101.000
uniform,0.01,,16,20,4,10000,17651289927419581953,1.000000,0.000000,33.766,36.880,9.439,17.192,,,279232,101.000
uniform,0.05,,16,20,4,10000,5081565642278915755,0.998200,0.000475,33.726,36.900,12.096,28.223,,,279232,101.000
uniform,0.05,,16,20,4,10000,1316234413238669921,0.997100,0.000769,33.742,36.980,12.219,26.160,,,279232,101.000
uniform,0.05,,16,20,4,10000,15771597908606724154,0.997900,0.000544,33.787,37.050,12.232,27.292,,,279232,101.000
uniform,0.1,,16,20,4,10000,1703430287772473763,0.958600,0.011131,33.726,37.000,15.902,34.034,,,279232,101.000
uniform,0.1,,16,20,4,10000,12222941590721521552,0.962100,0.010238,33.805,37.231,15.739,34.025,,,279232,101.000
uniform,0.1,,16,20,4,10000,16635311953392015715,0.958400,0.010937,33.755,37.050,15.866,34.025,,,279232,101.000
uniform,0.2,,16,20,4,10000,16894696993183205763,0.629500,0.108331,33.808,37.141,20.766,34.144,,,279232,101.000
uniform,0.2,,16,20,4,10000,16966819923336731721,0.625600,0.110056,33.798,37.270,20.879,34.175,,,279232,101.000
uniform,0.2,,16,20,4,10000,10104703753311148580,0.629600,0.108412,33.815,37.381,20.844,34.134,,,279232,101.000
