channel_model,param1,param2,k,n,depth,blocks,seed,block_recovery_rate,residual_packet_loss,encode_us_mean,encode_us_p99,decode_us_mean,decode_us_p99,interleaver_us_mean,interleaver_us_p99,peak_mem_bytes,latency_ms
periodic,5,1,4,12,1,10000,11391132168196507083,1.000000,0.000000,17.034,20.639,2.213,2.785,,,179136,11.560
periodic,5,1,4,12,1,10000,2626847003621513961,1.000000,0.000000,16.988,20.188,2.206,2.605,,,179136,11.560
periodic,10,1,4,12,1,10000,5926012236445294793,1.000000,0.000000,17.013,20.178,2.208,2.655,,,179136,11.560
periodic,10,1,4,12,1,10000,5820038756425816143,1.000000,0.000000,17.030,20.128,2.214,2.716,,,179136,11.560
periodic,10,1,4,12,1,10000,7071478331880610663,1.000000,0.000000,16.984,20.169,2.212,2.735,,,179136,11.560
periodic,20,1,4,12,1,10000,4106569971738293182,1.000000,0.000000,16.989,20.339,2.212,2.745,,,179136,11.560
periodic,20,1,4,12,1,10000,1092702730842272638,1.000000,0.000000,17.011,20.248,2.215,2.706,,,179136,11.560
periodic,20,1,4,12,1,10000,11508500075286988184,1.000000,0.000000,17.012,20.268,2.210,2.635,,,179136,11.560
uniform,0.01,,4,12,2,10000,9487572055328554634,1.000000,0.000000,16.991,20.279,2.283,4.739,0.422,0.826,196800,18.120
uniform,0.01,,4,12,2,10000,13223880134026147967,1.000000,0.000000,16.996,20.169,2.272,4.568,0.421,0.821,196800,18.120
uniform,0.01,,4,12,2,10000,4762240076311719266,1.000000,0.000000,16.973,19.908,2.276,4.629,0.426,0.821,196800,18.120
uniform,0.05,,4,12,2,10000,11960169096239206114,1.000000,0.000000,17.130,21.330,2.384,4.589,0.431,0.836,196800,18.120
uniform,0.05,,4,12,2,10000,1348699190515678971,1.000000,0.000000,17.048,20.419,2.367,4.448,0.427,0.826,196800,18.120
uniform,0.05,,4,12,2,10000,14297028434819042298,1.000000,0.000000,17.061,21.100,2.396,4.529,0.429,0.826,196800,18.120
uniform,0.1,,4,12,2,10000,16793550507173577103,1.000000,0.000000,17.216,21.470,2.602,6.473,0.465,0.841,196800,18.120
uniform,0.1,,4,12,2,10000,15715692740320449370,1.000000,0.000000,17.009,20.298,2.686,6.452,0.435,0.837,196800,18.120
uniform,0.1,,4,12,2,10000,2141988784976867378,1.000000,0.000000,17.001,20.168,2.580,6.493,0.433,0.836,196800,18.120
uniform,0.2,,4,12,2,10000,2975447968419986141,1.000000,0.000000,17.035,20.199,2.975,6.493,0.444,0.846,196800,18.120
uniform,0.2,,4,12,2,10000,8425493165173566664,1.000000,0.000000,16.998,20.178,2.920,6.462,0.441,0.846,196800,18.120
uniform,0.2,,4,12,2,10000,5508687961945361862,1.000000,0.000000,16.989,20.038,2.967,6.472,0.443,0.841,196800,18.120
uniform,0.3,,4,12,2,10000,9776894235181966158,0.998000,0.001600,16.970,19.807,3.427,6.732,0.440,0.841,196800,18.120
uniform,0.3,,4,12,2,10000,12665761238288737150,0.997700,0.001675,16.971,20.038,3.427,8.536,0.441,0.842,196800,18.120
uniform,0.3,,4,12,2,10000,16400985671450158879,0.999300,0.000475,16.971,20.058,3.427,7.464,0.445,0.847,196800,18.120
ge,2,100,4,12,2,10000,4320802750648203235,1.000000,0.000000,16.958,19.948,2.853,7.124,0.422,0.821,196800,18.120
ge,2,100,4,12,2,10000,7200963827653240539,1.000000,0.000000,16.996,20.288,3.104,6.843,0.426,0.826,196800,18.120
ge,2,100,4,12,2,10000,4851123104246696233,1.000000,0.000000,16.999,20.288,2.798,6.663,0.424,0.822,196800,18.120
ge,5,100,4,12,2,10000,15784408915323342827,0.995700,0.003600,16.977,20.058,4.177,8.817,0.424,0.826,196800,18.120
ge,5,100,4,12,2,10000,11027291571073217468,0.997700,0.001950,16.984,19.948,4.170,8.777,0.423,0.821,196800,18.120
ge,5,100,4,12,2,10000,12086571787353386554,0.997600,0.001775,17.052,21.090,4.193,8.737,0.429,0.831,196800,18.120
ge,10,100,4,12,2,10000,6365747378771720659,0.971000,0.024575,17.059,21.150,5.155,8.777,0.427,0.826,196800,18.120
ge,10,100,4,12,2,10000,15262220076401680805,0.972100,0.022125,16.974,19.958,5.212,8.647,0.423,0.826,196800,18.120
ge,10,100,4,12,2,10000,15776440489224198263,0.968100,0.025700,16.977,20.188,5.108,8.727,0.423,0.821,196800,18.120
ge,20,100,4,12,2,10000,6522625865887428380,0.911800,0.078725,17.062,20.860,6.077,10.059,0.429,0.831,196800,18.120
ge,20,100,4,12,2,10000,12554115285523827734,0.898000,0.091500,16.984,19.958,5.779,10.210,0.426,0.826,196800,18.120
ge,20,100,4,12,2,10000,11101351704306906760,0.904000,0.084625,17.035,19.918,5.978,9.188,0.426,0.821,196800,18.120
ge,2,1000,4,12,2,10000,16839433045934871367,1.000000,0.000000,17.142,20.689,3.022,5.330,0.427,0.836,196800,18.120
ge,2,1000,4,12,2,10000,8071870072674668250,1.000000,0.000000,17.017,20.489,2.930,5.009,0.423,0.822,196800,18.120
ge,2,1000,4,12,2,10000,13022010204987990937,1.000000,0.000000,17.000,21.030,2.774,6.403,0.420,0.816,196800,18.120
ge,5,1000,4,12,2,10000,14396245142606466036,0.999600,0.000325,17.189,21.882,4.901,11.592,0.430,0.831,196800,18.120
ge,5,1000,4,12,2,10000,16906593646482080548,0.999500,0.000325,17.069,20.399,4.375,9.337,0.428,0.831,196800,18.120
ge,5,1000,4,12,2,10000,1758559064071586864,1.000000,0.000000,16.973,19.868,5.606,9.628,0.424,0.822,196800,18.120
ge,10,1000,4,12,2,10000,7296736877832367041,0.996700,0.002600,16.984,20.048,5.514,9.228,0.425,0.821,196800,18.120
ge,10,1000,4,12,2,10000,3121116716743755972,0.997400,0.002150,17.056,20.148,5.563,9.758,0.438,0.826,196800,18.120
ge,10,1000,4,12,2,10000,2307666845216152609,0.995100,0.004050,16.975,20.038,5.719,9.939,0.422,0.826,196800,18.120
ge,20,1000,4,12,2,10000,14626610111066351256,0.988800,0.009225,16.977,19.938,6.068,9.428,0.424,0.821,196800,18.120
ge,20,1000,4,12,2,10000,11922386403372825206,0.988700,0.010175,16.968,19.737,6.127,9.859,0.422,0.821,196800,18.120
ge,20,1000,4,12,2,10000,5724679161635557385,0.987500,0.011475,17.095,21.070,6.594,9.848,0.430,0.826,196800,18.120
periodic,5,1,4,12,2,10000,3172799619479387974,1.000000,0.000000,17.005,20.048,2.202,2.495,0.338,0.421,196800,18.120
periodic,5,1,4,12,2,10000,7278858386712047377,1.000000,0.000000,17.036,20.389,2.204,2.534,0.340,0.441,196800,18.120
periodic,5,1,4,12,2,10000,12794090500148941388,1.000000,0.000000,17.023,20.048,2.198,2.314,0.338,0.375,196800,18.120
periodic,10,1,4,12,2,10000,13171473510230892461,1.000000,0.000000,17.041,20.298,2.208,2.585,0.342,0.451,196800,18.120
periodic,10,1,4,12,2,10000,14716510047090211657,1.000000,0.000000,17.007,20.008,2.204,2.524,0.339,0.456,196800,18.120
periodic,10,1,4,12,2,10000,5003841260018147432,1.000000,0.000000,16.960,19.988,2.202,2.394,0.338,0.420,196800,18.120
periodic,20,1,4,12,2,10000,10197554683265715721,1.000000,0.000000,16.971,19.818,2.213,2.535,0.340,0.456,196800,18.120
periodic,20,1,4,12,2,10000,1129856617238155775,1.000000,0.000000,16.964,20.018,2.203,2.535,0.340,0.456,196800,18.120
periodic,20,1,4,12,2,10000,6896364872489573774,1.000000,0.000000,17.076,21.161,2.273,2.865,0.342,0.496,196800,18.120
uniform,0.01,,4,12,4,10000,14854166372473315657,1.000000,0.000000,17.180,21.351,2.297,4.409,0.415,0.721,232128,31.240
uniform,0.01,,4,12,4,10000,14006606635606902335,1.000000,0.000000,17.077,21.080,2.301,4.619,0.429,0.628,232128,31.240
uniform,0.01,,4,12,4,10000,13615192801099947990,1.000000,0.000000,17.606,26.711,2.384,4.779,0.431,0.834,232128,31.240
uniform,0.05,,4,12,4,10000,14155991302627214960,1.000000,0.000000,17.233,21.732,2.416,4.489,0.420,0.733,232128,31.240
uniform,0.05,,4,12,4,10000,1485713964546417944,1.000000,0.000000,17.156,21.420,2.376,4.538,0.422,0.736,232128,31.240
uniform,0.05,,4,12,4,10000,6786786567494654249,1.000000,0.000000,17.103,21.100,2.390,4.509,0.418,0.621,232128,31.240
uniform,0.1,,4,12,4,10000,5771916664871894883,1.000000,0.000000,17.249,22.202,2.669,6.402,0.431,0.748,232128,31.240
uniform,0.1,,4,12,4,10000,681884734860412117,1.000000,0.000000,17.046,20.830,2.599,6.472,0.421,0.618,232128,31.240
uniform,0.1,,4,12,4,10000,15184317007617457979,1.000000,0.000000,17.015,20.388,2.566,6.463,0.424,0.621,232128,31.240
uniform,0.2,,4,12,4,10000,17994065897486021349,1.000000,0.000000,17.034,19.998,2.942,6.472,0.429,0.623,232128,31.240
uniform,0.2,,4,12,4,10000,12044706446341624124,1.000000,0.000000,16.987,20.048,2.994,6.472,0.454,0.631,232128,31.240
uniform,0.2,,4,12,4,10000,776337917499933927,0.999900,0.000100,16.985,19.798,2.960,6.463,0.429,0.623,232128,31.240
uniform,0.3,,4,12,4,10000,18388895806405875584,0.998800,0.000875,17.046,20.459,3.426,7.484,0.434,0.646,232128,31.240
uniform,0.3,,4,12,4,10000,8221264625157004537,0.997800,0.001750,17.128,21.210,3.491,8.546,0.441,0.688,232128,31.240
uniform,0.3,,4,12,4,10000,11710386721438550402,0.998400,0.001225,17.153,21.181,3.528,8.546,0.441,0.769,232128,31.240
ge,2,100,4,12,4,10000,7058623155692392613,1.000000,0.000000,17.073,20.559,2.406,4.569,0.409,0.618,232128,31.240
ge,2,100,4,12,4,10000,11416234287924627273,1.000000,0.000000,16.997,20.208,2.369,4.669,0.407,0.603,232128,31.240
ge,2,100,4,12,4,10000,7072810658966656086,1.000000,0.000000,16.970,19.818,2.349,4.729,0.402,0.593,232128,31.240
ge,5,100,4,12,4,10000,13811694507982014042,0.999300,0.000525,17.164,21.961,3.288,8.576,0.414,0.688,232128,31.240
ge,5,100,4,12,4,10000,14832263507088821321,1.000000,0.000000,16.984,20.118,3.373,8.656,0.406,0.601,232128,31.240
ge,5,100,4,12,4,10000,568569052744019182,1.000000,0.000000,16.972,19.918,3.298,8.586,0.404,0.601,232128,31.240
ge,10,100,4,12,4,10000,4091500002990046533,0.991400,0.006450,17.001,19.928,4.397,8.656,0.403,0.596,232128,31.240
ge,10,100,4,12,4,10000,5653931979744613298,0.993700,0.004825,17.106,21.080,4.219,8.727,0.414,0.653,232128,31.240
ge,10,100,4,12,4,10000,10678221660106572698,0.989000,0.008925,16.962,19.878,4.488,8.676,0.402,0.596,232128,31.240
ge,20,100,4,12,4,10000,4950560932988260243,0.935800,0.054500,17.053,20.369,5.350,9.187,0.411,0.618,232128,31.240
ge,20,100,4,12,4,10000,17840091034421257385,0.934400,0.054275,17.004,20.288,5.390,9.248,0.419,0.651,232128,31.240
ge,20,100,4,12,4,10000,7793942848928198208,0.938100,0.050675,17.248,21.170,5.331,10.349,0.421,0.773,232128,31.240
ge,2,1000,4,12,4,10000,9411299533130691390,1.000000,0.000000,17.354,21.521,4.259,5.911,0.422,0.758,232128,31.240
ge,2,1000,4,12,4,10000,7794311145922310988,1.000000,0.000000,17.050,20.389,2.443,4.589,0.405,0.633,232128,31.240
ge,2,1000,4,12,4,10000,14345647043153809425,1.000000,0.000000,17.045,20.238,2.552,4.628,0.405,0.636,232128,31.240
ge,5,1000,4,12,4,10000,13721884941963825300,1.000000,0.000000,17.133,21.140,3.086,7.284,0.407,0.713,232128,31.240
ge,5,1000,4,12,4,10000,15937410783865058494,1.000000,0.000000,17.158,21.531,4.220,7.224,0.408,0.701,232128,31.240
ge,5,1000,4,12,4,10000,17264452933705144237,1.000000,0.000000,17.064,20.909,4.345,9.668,0.408,0.641,232128,31.240
ge,10,1000,4,12,4,10000,2232306035919135115,0.999200,0.000800,17.131,21.180,4.598,10.079,0.407,0.671,232128,31.240
ge,10,1000,4,12,4,10000,4315394305120746565,1.000000,0.000000,17.072,20.389,4.657,9.478,0.421,0.616,232128,31.240
ge,10,1000,4,12,4,10000,16993918820939597723,0.999100,0.000600,17.113,21.130,4.231,9.117,0.419,0.706,232128,31.240
ge,20,1000,4,12,4,10000,15776599758041666963,0.992800,0.005575,17.270,21.691,5.227,9.658,0.414,0.744,232128,31.240
ge,20,1000,4,12,4,10000,4513577067844326225,0.994800,0.004675,17.097,21.241,4.917,9.739,0.406,0.611,232128,31.240
ge,20,1000,4,12,4,10000,10896223343339395359,0.993200,0.005450,17.246,23.244,5.409,10.009,0.409,0.686,232128,31.240
periodic,5,1,4,12,4,10000,8213224523422482982,1.000000,0.000000,17.163,21.230,2.229,2.826,0.328,0.508,232128,31.240
periodic,5,1,4,12,4,10000,4498662341551396617,1.000000,0.000000,16.991,20.078,2.203,2.604,0.326,0.478,232128,31.240
periodic,5,1,4,12,4,10000,16472260918040080404,1.000000,0.000000,16.992,20.198,2.221,2.605,0.338,0.465,232128,31.240
periodic,10,1,4,12,4,10000,13178466129340419294,1.000000,0.000000,16.993,20.118,2.205,2.594,0.324,0.455,232128,31.240
periodic,10,1,4,12,4,10000,2649378284901542055,1.000000,0.000000,16.992,19.988,2.205,2.615,0.321,0.448,232128,31.240
periodic,10,1,4,12,4,10000,1834834736879877108,1.000000,0.000000,17.008,20.088,2.202,2.525,0.321,0.438,232128,31.240
periodic,20,1,4,12,4,10000,14687187144188011490,1.000000,0.000000,16.955,19.778,2.203,2.415,0.322,0.365,232128,31.240
periodic,20,1,4,12,4,10000,16608832252683010838,1.000000,0.000000,16.982,20.098,2.199,2.314,0.321,0.360,232128,31.240
periodic,20,1,4,12,4,10000,7019091116342063147,1.000000,0.000000,16.933,19.788,2.197,2.234,0.322,0.363,232128,31.240
uniform,0.01,,4,12,8,10000,11723344324264058566,1.000000,0.000000,16.944,19.887,2.255,4.569,0.412,0.494,302784,57.480
uniform,0.01,,4,12,8,10000,1218914114230274996,1.000000,0.000000,16.979,19.908,2.245,3.226,0.410,0.528,302784,57.480
uniform,0.01,,4,12,8,10000,2871945720561624598,1.000000,0.000000,16.964,19.938,2.229,2.785,0.409,0.498,302784,57.480
uniform,0.05,,4,12,8,10000,14892607867274953528,1.000000,0.000000,17.010,20.208,2.360,4.458,0.414,0.508,302784,57.480
uniform,0.05,,4,12,8,10000,9219157324889084684,1.000000,0.000000,16.989,19.888,2.387,4.428,0.413,0.502,302784,57.480
uniform,0.05,,4,12,8,10000,17764554220034886461,1.000000,0.000000,16.951,20.008,2.471,4.829,0.416,0.573,302784,57.480
uniform,0.1,,4,12,8,10000,8452342729234111566,1.000000,0.000000,17.291,21.110,2.610,6.462,0.440,0.667,302784,57.480
uniform,0.1,,4,12,8,10000,3903716983359407830,1.000000,0.000000,17.155,21.180,2.567,6.473,0.424,0.665,302784,57.480
uniform,0.1,,4,12,8,10000,2782434503880974145,1.000000,0.000000,17.024,20.289,2.543,6.452,0.422,0.630,302784,57.480
uniform,0.2,,4,12,8,10000,7908260070054341287,1.000000,0.000000,17.102,21.421,2.982,6.532,0.449,0.695,302784,57.480
uniform,0.2,,4,12,8,10000,4306336111557965573,0.999900,0.000075,17.069,21.130,2.971,6.503,0.446,0.657,302784,57.480
uniform,0.2,,4,12,8,10000,5159105312308397872,0.999900,0.000100,17.000,20.269,2.969,6.463,0.432,0.617,302784,57.480
uniform,0.3,,4,12,8,10000,5783417091400215701,0.998500,0.001300,17.106,21.110,3.467,8.537,0.435,0.680,302784,57.480
uniform,0.3,,4,12,8,10000,13714946183137169030,0.997900,0.001600,17.175,22.382,3.488,8.546,0.439,0.720,302784,57.480
uniform,0.3,,4,12,8,10000,18122366712520856339,0.998400,0.001200,17.086,21.130,3.533,8.527,0.475,0.741,302784,57.480
ge,2,100,4,12,8,10000,8316388212108463046,1.000000,0.000000,17.175,22.072,2.319,4.568,0.443,0.676,302784,57.480
ge,2,100,4,12,8,10000,6167877612367933246,1.000000,0.000000,17.231,23.184,2.320,4.589,0.427,0.733,302784,57.480
ge,2,100,4,12,8,10000,14042274204675076840,1.000000,0.000000,17.178,21.281,2.388,4.819,0.437,0.698,302784,57.480
ge,5,100,4,12,8,10000,17185599986219533853,1.000000,0.000000,17.088,20.739,2.668,6.412,0.423,0.663,302784,57.480
ge,5,100,4,12,8,10000,16878649371751235303,1.000000,0.000000,17.075,20.359,2.684,6.762,0.423,0.656,302784,57.480
ge,5,100,4,12,8,10000,10004622469624842701,1.000000,0.000000,16.979,20.088,2.782,6.542,0.435,0.641,302784,57.480
ge,10,100,4,12,8,10000,5841862395387435931,0.999600,0.000200,17.016,20.328,3.470,8.606,0.420,0.626,302784,57.480
ge,10,100,4,12,8,10000,7093414700251965376,0.999400,0.000325,17.166,21.401,3.684,8.616,0.458,0.707,302784,57.480
ge,10,100,4,12,8,10000,11250324258582512029,0.999400,0.000475,17.172,21.180,3.414,8.636,0.431,0.708,302784,57.480
ge,20,100,4,12,8,10000,17189442433866870020,0.973000,0.019950,17.072,20.740,4.435,8.787,0.421,0.652,302784,57.480
ge,20,100,4,12,8,10000,4052374057686691700,0.984100,0.010875,17.055,20.610,4.206,8.716,0.417,0.616,302784,57.480
ge,20,100,4,12,8,10000,9474167853730490391,0.977700,0.017125,17.039,20.539,4.510,8.767,0.449,0.603,302784,57.480
ge,2,1000,4,12,8,10000,1309038497389833554,1.000000,0.000000,17.059,20.599,2.389,4.419,0.433,0.692,302784,57.480
ge,2,1000,4,12,8,10000,11109816465504888465,1.000000,0.000000,17.007,20.328,2.477,4.068,0.433,0.627,302784,57.480
ge,2,1000,4,12,8,10000,681136437088705426,1.000000,0.000000,17.044,20.509,2.558,4.569,0.462,0.667,302784,57.480
ge,5,1000,4,12,8,10000,12513933437678712565,1.000000,0.000000,17.028,20.429,2.489,4.910,0.471,0.646,302784,57.480
ge,5,1000,4,12,8,10000,610890065248767196,1.000000,0.000000,17.031,20.428,2.852,6.432,0.415,0.581,302784,57.480
ge,5,1000,4,12,8,10000,298282555199233495,1.000000,0.000000,17.077,20.419,2.743,5.260,0.417,0.662,302784,57.480
ge,10,1000,4,12,8,10000,4296520944413888322,1.000000,0.000000,17.050,20.409,3.304,8.596,0.415,0.655,302784,57.480
ge,10,1000,4,12,8,10000,8489310312422724813,1.000000,0.000000,16.997,19.898,3.275,8.537,0.423,0.643,302784,57.480
ge,10,1000,4,12,8,10000,7271053665481879772,1.000000,0.000000,17.018,19.727,3.132,8.607,0.426,0.559,302784,57.480
ge,20,1000,4,12,8,10000,6255574590803869615,0.997700,0.000825,17.034,19.877,4.376,9.157,0.427,0.643,302784,57.480
ge,20,1000,4,12,8,10000,12097917057513456244,0.997500,0.001850,16.983,19.848,3.713,8.867,0.424,0.569,302784,57.480
ge,20,1000,4,12,8,10000,12034093420821353060,0.998500,0.001125,17.035,19.858,4.330,8.887,0.428,0.586,302784,57.480
periodic,5,1,4,12,8,10000,13396408564861225370,1.000000,0.000000,16.999,19.908,2.200,2.485,0.360,0.448,302784,57.480
periodic,5,1,4,12,8,10000,12711153670469223621,1.000000,0.000000,17.127,21.090,2.205,2.736,0.365,0.489,302784,57.480
periodic,5,1,4,12,8,10000,3397951852683047535,1.000000,0.000000,17.126,28.604,2.226,3.807,0.330,0.564,302784,57.480
periodic,10,1,4,12,8,10000,10579215135486922797,1.000000,0.000000,17.048,20.228,2.209,2.415,0.326,0.457,302784,57.480
periodic,10,1,4,12,8,10000,16238450041789344270,1.000000,0.000000,17.121,21.311,2.228,2.836,0.336,0.660,302784,57.480
periodic,10,1,4,12,8,10000,13325607727073213237,1.000000,0.000000,17.089,21.100,2.253,2.795,0.336,0.501,302784,57.480
periodic,20,1,4,12,8,10000,14059707113819380428,1.000000,0.000000,17.046,20.328,2.216,2.845,0.330,0.498,302784,57.480
periodic,20,1,4,12,8,10000,13525523507491892695,1.000000,0.000000,17.098,21.390,2.307,2.835,0.331,0.480,302784,57.480
periodic,20,1,4,12,8,10000,2785181106498492016,1.000000,0.000000,17.008,20.178,2.216,2.825,0.350,0.671,302784,57.480
uniform,0.01,,16,20,1,10000,3163060792879458748,1.000000,0.000000,33.828,37.962,9.575,17.253,,,190912,29.000
uniform,0.01,,16,20,1,10000,11285747024341904969,1.000000,0.000000,33.975,41.830,9.299,17.243,,,190912,29.000
uniform,0.01,,16,20,1,10000,5494725876840400666,1.000000,0.000000,33.921,40.287,9.483,17.383,,,190912,29.000
uniform,0.05,,16,20,1,10000,18434290930281873043,0.998500,0.000412,34.500,48.001,12.575,33.965,,,190912,29.000
uniform,0.05,,16,20,1,10000,8261415118091884702,0.998300,0.000469,34.254,42.620,12.475,30.017,,,190912,29.000
uniform,0.05,,16,20,1,10000,10814569268411453896,0.997400,0.000650,33.998,42.040,12.300,33.974,,,190912,29.000
uniform,0.1,,16,20,1,10000,335178381604881954,0.953100,0.012306,33.867,37.932,15.873,34.024,,,190912,29.000
uniform,0.1,,16,20,1,10000,11303611869592420894,0.956200,0.011813,34.120,42.119,16.113,34.045,,,190912,29.000
uniform,0.1,,16,20,1,10000,5523106410119330425,0.957600,0.011325,33.937,38.242,15.720,34.015,,,190912,29.000
uniform,0.2,,16,20,1,10000,160044762789289153,0.629100,0.109169,34.069,42.040,21.088,36.810,,,190912,29.000
uniform,0.2,,16,20,1,10000,6094967809270729922,0.627400,0.109581,33.800,37.491,20.824,34.185,,,190912,29.000
uniform,0.2,,16,20,1,10000,11262499910177407013,0.628400,0.109100,33.841,37.962,20.807,34.075,,,190912,29.000
uniform,0.3,,16,20,1,10000,13177925465511266024,0.241000,0.258769,34.076,40.557,23.583,37.451,,,190912,29.000
uniform,0.3,,16,20,1,10000,15873326168893156138,0.239000,0.259350,33.996,42.010,23.923,37.461,,,190912,29.000
uniform,0.3,,16,20,1,10000,2497545231040740696,0.244400,0.257481,34.142,42.050,23.638,38.132,,,190912,29.000
ge,2,100,16,20,1,10000,5272303110376873333,0.987400,0.003775,34.082,42.210,14.897,34.215,,,190912,29.000
ge,2,100,16,20,1,10000,1767951175338568993,0.986000,0.004219,33.797,37.131,15.001,34.025,,,190912,29.000
ge,2,100,16,20,1,10000,12347650235980428668,0.988300,0.003737,33.829,37.521,14.559,34.035,,,190912,29.000
ge,5,100,16,20,1,10000,1402873557697591282,0.923100,0.032519,33.880,37.772,18.873,34.525,,,190912,29.000
ge,5,100,16,20,1,10000,713391403543270071,0.923000,0.032063,33.807,37.712,18.804,34.796,,,190912,29.000
ge,5,100,16,20,1,10000,1317217742367447282,0.923900,0.032563,33.938,38.423,18.730,34.595,,,190912,29.000
ge,10,100,16,20,1,10000,11343594059900481753,0.846200,0.084138,33.766,37.110,19.847,34.616,,,190912,29.000
ge,10,100,16,20,1,10000,14163341830095723885,0.844900,0.084425,33.767,37.200,20.490,34.075,,,190912,29.000
ge,10,100,16,20,1,10000,17718967428806060013,0.849200,0.084513,33.864,37.631,20.567,35.408,,,190912,29.000
ge,20,100,16,20,1,10000,2608123477654619942,0.772700,0.152406,33.840,37.742,20.391,37.371,,,190912,29.000
ge,20,100,16,20,1,10000,7198919456381551406,0.760700,0.163412,34.092,42.450,20.316,38.724,,,190912,29.000
ge,20,100,16,20,1,10000,7883439687654362745,0.761700,0.163175,34.226,42.230,20.933,37.862,,,190912,29.000
ge,2,1000,16,20,1,10000,11080903944941115310,0.999500,0.000188,34.033,42.019,15.533,34.095,,,190912,29.000
ge,2,1000,16,20,1,10000,1744098189477038768,0.998900,0.000350,33.791,37.331,14.343,34.085,,,190912,29.000
ge,2,1000,16,20,1,10000,15941435905544390059,0.999000,0.000344,33.810,37.691,15.790,34.555,,,190912,29.000
ge,5,1000,16,20,1,10000,4134364216530274546,0.989900,0.004412,33.990,40.547,21.773,38.292,,,190912,29.000
ge,5,1000,16,20,1,10000,17770103170571781641,0.991500,0.003300,33.759,37.151,18.547,34.205,,,190912,29.000
ge,5,1000,16,20,1,10000,4867358028452914404,0.991000,0.003669,33.935,40.327,20.845,34.846,,,190912,29.000
ge,10,1000,16,20,1,10000,9994032199488136465,0.987500,0.006744,33.809,37.501,21.132,37.892,,,190912,29.000
ge,10,1000,16,20,1,10000,11290501202099087753,0.983200,0.009431,34.145,42.049,22.578,43.363,,,190912,29.000
ge,10,1000,16,20,1,10000,5717691759790117321,0.983500,0.008944,34.097,42.260,18.637,35.217,,,190912,29.000
ge,20,1000,16,20,1,10000,4447049017562120400,0.978400,0.013487,33.976,40.607,19.481,34.595,,,190912,29.000
ge,20,1000,16,20,1,10000,6289404150616855432,0.975400,0.015694,33.801,37.271,19.467,34.906,,,190912,29.000
ge,20,1000,16,20,1,10000,5337818127386145079,0.973200,0.018087,33.977,42.020,22.151,34.746,,,190912,29.000
periodic,5,1,16,20,1,10000,15503917463719423249,1.000000,0.000000,33.908,38.563,34.223,38.833,,,190912,29.000
periodic,5,1,16,20,1,10000,11388584129088556725,1.000000,0.000000,34.035,42.039,34.368,42.411,,,190912,29.000
periodic,5,1,16,20,1,10000,16117880854334629847,1.000000,0.000000,34.077,42.200,34.407,42.611,,,190912,29.000
periodic,10,1,16,20,1,10000,13888272579629193820,1.000000,0.000000,34.400,43.172,17.410,21.951,,,190912,29.000
periodic,10,1,16,20,1,10000,1702262933258122132,1.000000,0.000000,34.178,42.420,17.336,21.500,,,190912,29.000
periodic,10,1,16,20,1,10000,868193630395308101,1.000000,0.000000,33.926,39.375,17.152,20.479,,,190912,29.000
periodic,20,1,16,20,1,10000,17017121123470055919,1.000000,0.000000,33.848,38.793,8.653,10.740,,,190912,29.000
periodic,20,1,16,20,1,10000,10139040675872074300,1.000000,0.000000,33.870,37.862,8.656,10.229,,,190912,29.000
periodic,20,1,16,20,1,10000,5504053526183820974,1.000000,0.000000,33.816,37.591,8.639,9.859,,,190912,29.000
uniform,0.01,,16,20,2,10000,16181317951961111974,1.000000,0.000000,33.870,38.163,9.486,18.174,0.737,1.162,220352,53.000
uniform,0.01,,16,20,2,10000,2285569338292224986,1.000000,0.000000,33.782,37.812,9.371,17.193,0.713,1.102,220352,53.000
uniform,0.01,,16,20,2,10000,8056504704390692079,1.000000,0.000000,33.806,37.441,9.506,17.413,0.679,1.067,220352,53.000
uniform,0.05,,16,20,2,10000,16629246125002286241,0.997600,0.000619,33.888,38.213,12.349,28.995,0.694,1.102,220352,53.000
uniform,0.05,,16,20,2,10000,2163865775651434553,0.997800,0.000588,33.839,38.463,12.283,27.202,0.684,1.082,220352,53.000
uniform,0.05,,16,20,2,10000,11874705331343052083,0.997400,0.000713,34.259,44.976,12.599,33.974,0.708,1.312,220352,53.000
uniform,0.1,,16,20,2,10000,12735630252199009879,0.959400,0.010812,34.012,42.020,15.795,34.054,0.709,1.117,220352,53.000
uniform,0.1,,16,20,2,10000,16093737825365753982,0.956800,0.011537,33.998,41.328,16.050,34.075,0.707,1.117,220352,53.000
uniform,0.1,,16,20,2,10000,12186262104295749059,0.957400,0.011537,33.996,42.029,15.848,34.025,0.701,1.142,220352,53.000
uniform,0.2,,16,20,2,10000,15887373673181903030,0.630900,0.108069,33.960,39.184,20.738,34.816,0.726,1.117,220352,53.000
uniform,0.2,,16,20,2,10000,468191287302133408,0.621600,0.111631,33.905,38.763,21.026,36.158,0.723,1.137,220352,53.000
uniform,0.2,,16,20,2,10000,11319155578641158377,0.626100,0.110125,33.895,38.232,20.826,34.516,0.713,1.107,220352,53.000
uniform,0.3,,16,20,2,10000,12362032747095252004,0.239600,0.259313,33.982,42.000,23.505,36.930,0.720,1.137,220352,53.000
uniform,0.3,,16,20,2,10000,15047556648812706709,0.238600,0.259494,33.862,37.922,23.437,36.409,0.716,1.112,220352,53.000
uniform,0.3,,16,20,2,10000,2902184605112092633,0.236400,0.260769,33.884,37.501,23.566,35.287,0.714,1.102,220352,53.000
